seq_nota;cod_pdv;cod_caixa;cod_cliente;num_nota;dat_nota;flg_entrega;vlr_nota;vlr_dinheiro;vlr_tick;vlr_cartao
420;3;2;2;420;2013/02/25 00:00:00.000;N;667,6;0,0;0,0;0,0
421;1;2;6;421;2013/02/25 00:00:00.000;N;1379,78;0,0;0,0;0,0
422;3;3;4;422;2013/02/25 00:00:00.000;N;614,61;0,0;0,0;0,0
423;1;1;4;423;2013/02/25 00:00:00.000;N;1537,0;0,0;0,0;0,0
424;3;3;4;424;2013/02/25 00:00:00.000;N;1083,0;0,0;0,0;0,0
425;1;3;5;425;2013/02/25 00:00:00.000;N;1005,0;0,0;0,0;0,0
426;1;3;6;426;2013/02/25 00:00:00.000;N;1011,6;0,0;0,0;0,0
427;2;3;1;427;2013/02/25 00:00:00.000;N;1013,2;0,0;0,0;0,0
428;2;2;3;428;2013/02/25 00:00:00.000;N;868,89;0,0;0,0;0,0
429;3;3;6;429;2013/02/25 00:00:00.000;N;1102,5;0,0;0,0;0,0
430;3;2;1;430;2013/02/25 00:00:00.000;N;970,2;0,0;0,0;0,0
431;2;1;6;431;2013/02/25 00:00:00.000;N;201,0;0,0;0,0;0,0
432;3;1;3;432;2013/02/25 00:00:00.000;N;1286,3;0,0;0,0;0,0
433;2;2;1;433;2013/02/25 00:00:00.000;N;922,92;0,0;0,0;0,0
434;1;1;4;434;2013/02/25 00:00:00.000;N;1660,92;0,0;0,0;0,0
435;2;1;2;435;2013/02/25 00:00:00.000;N;1832,69;0,0;0,0;0,0
436;1;1;6;436;2013/02/25 00:00:00.000;N;1536,85;0,0;0,0;0,0
437;1;2;1;437;2013/02/25 00:00:00.000;N;1108,0;0,0;0,0;0,0
438;3;2;4;438;2013/02/25 00:00:00.000;N;921,66;0,0;0,0;0,0
439;3;2;2;439;2013/02/25 00:00:00.000;N;1505,0;0,0;0,0;0,0
440;2;2;4;440;2013/02/25 00:00:00.000;N;452,47;0,0;0,0;0,0
441;3;1;4;441;2013/02/25 00:00:00.000;N;721,1;0,0;0,0;0,0
442;1;2;2;442;2013/02/25 00:00:00.000;N;1294,9;0,0;0,0;0,0
443;1;3;5;443;2013/02/25 00:00:00.000;N;1323,7;0,0;0,0;0,0
444;3;3;5;444;2013/02/25 00:00:00.000;N;761,28;0,0;0,0;0,0
445;2;2;1;445;2013/02/25 00:00:00.000;N;596,43;0,0;0,0;0,0
446;2;3;1;446;2013/02/25 00:00:00.000;N;878,92;0,0;0,0;0,0
447;1;2;1;447;2013/02/25 00:00:00.000;N;652,49;0,0;0,0;0,0
448;1;1;1;448;2013/02/25 00:00:00.000;N;1396,2;0,0;0,0;0,0
449;1;1;1;449;2013/02/25 00:00:00.000;N;627,18;0,0;0,0;0,0
450;3;1;6;450;2013/02/25 00:00:00.000;N;1719,93;0,0;0,0;0,0
451;2;1;3;451;2013/02/25 00:00:00.000;N;822,7;0,0;0,0;0,0
452;1;3;3;452;2013/02/25 00:00:00.000;N;1202,5;0,0;0,0;0,0
453;3;3;5;453;2013/02/25 00:00:00.000;N;1848,06;0,0;0,0;0,0
454;1;3;3;454;2013/02/25 00:00:00.000;N;1653,82;0,0;0,0;0,0
455;1;3;2;455;2013/02/25 00:00:00.000;N;605,92;0,0;0,0;0,0
456;2;3;3;456;2013/02/25 00:00:00.000;N;1282,98;0,0;0,0;0,0
457;3;2;4;457;2013/02/25 00:00:00.000;N;878,55;0,0;0,0;0,0
458;1;3;5;458;2013/02/25 00:00:00.000;N;940,44;0,0;0,0;0,0
459;2;3;1;459;2013/02/25 00:00:00.000;N;1400,82;0,0;0,0;0,0
460;2;2;6;460;2013/02/25 00:00:00.000;N;1047,94;0,0;0,0;0,0
461;3;2;4;461;2013/02/25 00:00:00.000;N;993,95;0,0;0,0;0,0
462;1;1;5;462;2013/02/25 00:00:00.000;N;1377,0;0,0;0,0;0,0
463;3;3;2;463;2013/02/25 00:00:00.000;N;840,89;0,0;0,0;0,0
464;2;2;5;464;2013/02/25 00:00:00.000;N;546,58;0,0;0,0;0,0
465;3;1;2;465;2013/02/25 00:00:00.000;N;1563,72;0,0;0,0;0,0
466;1;3;1;466;2013/02/25 00:00:00.000;N;560,0;0,0;0,0;0,0
467;1;2;6;467;2013/02/25 00:00:00.000;N;775,9;0,0;0,0;0,0
468;1;1;5;468;2013/02/25 00:00:00.000;N;606,0;0,0;0,0;0,0
469;2;1;4;469;2013/02/25 00:00:00.000;N;891,29;0,0;0,0;0,0
470;1;2;3;470;2013/02/25 00:00:00.000;N;1307,0;0,0;0,0;0,0
471;3;1;3;471;2013/02/25 00:00:00.000;N;1004,0;0,0;0,0;0,0
472;3;2;4;472;2013/02/25 00:00:00.000;N;619,94;0,0;0,0;0,0
473;3;3;3;473;2013/02/25 00:00:00.000;N;1435,89;0,0;0,0;0,0
474;1;1;3;474;2013/02/25 00:00:00.000;N;708,2;0,0;0,0;0,0
475;3;3;3;475;2013/02/25 00:00:00.000;N;757,43;0,0;0,0;0,0
476;2;3;5;476;2013/02/25 00:00:00.000;N;1456,2;0,0;0,0;0,0
477;1;3;1;477;2013/02/25 00:00:00.000;N;748,6;0,0;0,0;0,0
478;3;2;4;478;2013/02/25 00:00:00.000;N;1132,79;0,0;0,0;0,0
479;3;2;1;479;2013/02/25 00:00:00.000;N;457,6;0,0;0,0;0,0
480;3;1;3;480;2013/02/25 00:00:00.000;N;703,56;0,0;0,0;0,0
481;3;1;2;481;2013/02/25 00:00:00.000;N;659,8;0,0;0,0;0,0
482;1;1;4;482;2013/02/25 00:00:00.000;N;1571,7;0,0;0,0;0,0
483;1;3;6;483;2013/02/25 00:00:00.000;N;1539,91;0,0;0,0;0,0
484;1;1;3;484;2013/02/25 00:00:00.000;N;1286,65;0,0;0,0;0,0
485;2;1;1;485;2013/02/25 00:00:00.000;N;954,34;0,0;0,0;0,0
486;2;2;4;486;2013/02/25 00:00:00.000;N;1018,2;0,0;0,0;0,0
487;1;3;4;487;2013/02/25 00:00:00.000;N;726,92;0,0;0,0;0,0
488;2;2;6;488;2013/02/25 00:00:00.000;N;1052,54;0,0;0,0;0,0
489;1;3;6;489;2013/02/25 00:00:00.000;N;1951,0;0,0;0,0;0,0
490;1;3;4;490;2013/02/25 00:00:00.000;N;1507,15;0,0;0,0;0,0
491;1;3;6;491;2013/02/25 00:00:00.000;N;849,81;0,0;0,0;0,0
492;1;2;1;492;2013/02/25 00:00:00.000;N;1248,61;0,0;0,0;0,0
493;1;3;6;493;2013/02/25 00:00:00.000;N;1301,05;0,0;0,0;0,0
494;1;1;6;494;2013/02/25 00:00:00.000;N;731,33;0,0;0,0;0,0
495;1;1;2;495;2013/02/25 00:00:00.000;N;370,0;0,0;0,0;0,0
496;3;2;6;496;2013/02/25 00:00:00.000;N;2313,7;0,0;0,0;0,0
497;3;3;1;497;2013/02/25 00:00:00.000;N;629,0;0,0;0,0;0,0
498;3;3;2;498;2013/02/25 00:00:00.000;N;1173,6;0,0;0,0;0,0
499;3;1;1;499;2013/02/25 00:00:00.000;N;1412,3;0,0;0,0;0,0
500;1;1;5;500;2013/02/25 00:00:00.000;N;1533,5;0,0;0,0;0,0
501;3;2;2;501;2013/02/25 00:00:00.000;N;495,5;0,0;0,0;0,0
502;1;3;2;502;2013/02/25 00:00:00.000;N;992,17;0,0;0,0;0,0
503;1;1;5;503;2013/02/25 00:00:00.000;N;1476,78;0,0;0,0;0,0
504;3;3;5;504;2013/02/25 00:00:00.000;N;2052,26;0,0;0,0;0,0
505;1;3;1;505;2013/02/25 00:00:00.000;N;1095,57;0,0;0,0;0,0
506;2;1;3;506;2013/02/25 00:00:00.000;N;536,71;0,0;0,0;0,0
507;1;1;3;507;2013/02/25 00:00:00.000;N;1032,34;0,0;0,0;0,0
508;3;1;4;508;2013/05/01 00:00:00.000;N;989,85;0,0;0,0;0,0
509;1;3;5;509;2013/05/01 00:00:00.000;N;503,99;0,0;0,0;0,0
510;2;2;4;510;2013/05/01 00:00:00.000;N;1173,2;0,0;0,0;0,0
511;2;2;6;511;2013/05/01 00:00:00.000;N;1728,82;0,0;0,0;0,0
512;2;2;2;512;2013/05/01 00:00:00.000;N;606,0;0,0;0,0;0,0
513;2;2;1;513;2013/05/01 00:00:00.000;N;2055,6;0,0;0,0;0,0
514;3;1;4;514;2013/05/01 00:00:00.000;N;811,2;0,0;0,0;0,0
515;2;1;5;515;2013/05/01 00:00:00.000;N;1172,05;0,0;0,0;0,0
516;1;2;6;516;2013/05/01 00:00:00.000;N;990,36;0,0;0,0;0,0
517;2;2;4;517;2013/05/01 00:00:00.000;N;829,99;0,0;0,0;0,0
518;3;2;1;518;2013/05/01 00:00:00.000;N;1599,0;0,0;0,0;0,0
519;2;1;6;519;2013/05/01 00:00:00.000;N;979,2;0,0;0,0;0,0
520;3;1;4;520;2013/05/01 00:00:00.000;N;1636,8;0,0;0,0;0,0
521;3;1;3;521;2013/05/01 00:00:00.000;N;1529,7;0,0;0,0;0,0
522;2;2;5;522;2013/05/01 00:00:00.000;N;1341,58;0,0;0,0;0,0
523;1;1;3;523;2013/05/01 00:00:00.000;N;1078,1;0,0;0,0;0,0
524;3;1;1;524;2013/05/01 00:00:00.000;N;1303,19;0,0;0,0;0,0
525;1;1;1;525;2013/05/01 00:00:00.000;N;821,62;0,0;0,0;0,0
526;2;1;6;526;2013/05/01 00:00:00.000;N;1129,0;0,0;0,0;0,0
527;2;1;2;527;2013/05/01 00:00:00.000;N;1028,8;0,0;0,0;0,0
528;3;2;1;528;2013/05/01 00:00:00.000;N;847,41;0,0;0,0;0,0
529;3;1;1;529;2013/05/01 00:00:00.000;N;484,85;0,0;0,0;0,0
530;1;3;6;530;2013/05/01 00:00:00.000;N;854,68;0,0;0,0;0,0
531;2;2;2;531;2013/05/01 00:00:00.000;N;854,57;0,0;0,0;0,0
532;1;2;4;532;2013/05/01 00:00:00.000;N;1584,8;0,0;0,0;0,0
533;2;3;4;533;2013/05/01 00:00:00.000;N;1119,0;0,0;0,0;0,0
534;3;2;1;534;2013/05/01 00:00:00.000;N;825,82;0,0;0,0;0,0
535;2;2;6;535;2013/05/01 00:00:00.000;N;799,52;0,0;0,0;0,0
536;1;3;3;536;2013/05/01 00:00:00.000;N;787,37;0,0;0,0;0,0
537;1;3;4;537;2013/05/01 00:00:00.000;N;2248,7;0,0;0,0;0,0
538;1;2;4;538;2013/05/01 00:00:00.000;N;1462,86;0,0;0,0;0,0
539;1;1;4;539;2013/05/01 00:00:00.000;N;486,4;0,0;0,0;0,0
540;1;2;5;540;2013/05/01 00:00:00.000;N;1326,5;0,0;0,0;0,0
541;3;2;2;541;2013/05/01 00:00:00.000;N;1763,48;0,0;0,0;0,0
542;1;2;6;542;2013/05/01 00:00:00.000;N;874,95;0,0;0,0;0,0
543;2;1;5;543;2013/05/01 00:00:00.000;N;943,94;0,0;0,0;0,0
544;3;3;6;544;2013/05/01 00:00:00.000;N;757,0;0,0;0,0;0,0
545;1;1;6;545;2013/05/01 00:00:00.000;N;1461,5;0,0;0,0;0,0
546;2;2;2;546;2013/05/01 00:00:00.000;N;665,9;0,0;0,0;0,0
547;3;3;4;547;2013/05/01 00:00:00.000;N;692,3;0,0;0,0;0,0
548;2;1;6;548;2013/05/01 00:00:00.000;N;1306,21;0,0;0,0;0,0
549;3;2;4;549;2013/05/01 00:00:00.000;N;1469,2;0,0;0,0;0,0
550;3;3;5;550;2013/05/01 00:00:00.000;N;1379,0;0,0;0,0;0,0
551;1;2;6;551;2013/05/01 00:00:00.000;N;579,0;0,0;0,0;0,0
552;1;2;6;552;2013/05/01 00:00:00.000;N;1131,03;0,0;0,0;0,0
553;3;1;6;553;2013/05/01 00:00:00.000;N;1542,07;0,0;0,0;0,0
554;2;3;6;554;2013/05/01 00:00:00.000;N;1325,98;0,0;0,0;0,0
555;1;3;5;555;2013/05/01 00:00:00.000;N;998,56;0,0;0,0;0,0
556;1;3;6;556;2013/05/01 00:00:00.000;N;1624,0;0,0;0,0;0,0
557;3;3;4;557;2013/05/01 00:00:00.000;N;1167,7;0,0;0,0;0,0
558;1;1;2;558;2013/05/01 00:00:00.000;N;1939,4;0,0;0,0;0,0
559;3;3;4;559;2013/05/01 00:00:00.000;N;711,0;0,0;0,0;0,0
560;2;1;2;560;2013/05/01 00:00:00.000;N;826,82;0,0;0,0;0,0
561;1;2;1;561;2013/05/01 00:00:00.000;N;1024,7;0,0;0,0;0,0
562;1;3;3;562;2013/05/01 00:00:00.000;N;1063,69;0,0;0,0;0,0
563;3;3;6;563;2013/05/01 00:00:00.000;N;724,69;0,0;0,0;0,0
564;2;1;5;564;2013/05/01 00:00:00.000;N;1465,84;0,0;0,0;0,0
565;1;2;3;565;2013/05/01 00:00:00.000;N;1518,7;0,0;0,0;0,0
566;1;1;1;566;2013/05/01 00:00:00.000;N;699,91;0,0;0,0;0,0
567;2;2;2;567;2013/05/01 00:00:00.000;N;1828,18;0,0;0,0;0,0
568;1;1;2;568;2013/05/01 00:00:00.000;N;702,0;0,0;0,0;0,0
569;3;2;6;569;2013/05/01 00:00:00.000;N;668,46;0,0;0,0;0,0
570;2;2;5;570;2013/05/01 00:00:00.000;N;1267,8;0,0;0,0;0,0
571;3;1;2;571;2013/05/01 00:00:00.000;N;1427,89;0,0;0,0;0,0
572;3;3;3;572;2013/05/01 00:00:00.000;N;762,92;0,0;0,0;0,0
573;2;3;1;573;2013/05/01 00:00:00.000;N;693,46;0,0;0,0;0,0
574;3;2;5;574;2013/05/01 00:00:00.000;N;552,32;0,0;0,0;0,0
575;1;3;1;575;2013/05/01 00:00:00.000;N;1141,69;0,0;0,0;0,0
576;1;2;4;576;2013/05/01 00:00:00.000;N;1013,76;0,0;0,0;0,0
577;3;2;4;577;2013/05/01 00:00:00.000;N;744,74;0,0;0,0;0,0
578;1;3;6;578;2013/05/01 00:00:00.000;N;743,3;0,0;0,0;0,0
579;3;1;5;579;2013/05/01 00:00:00.000;N;985,89;0,0;0,0;0,0
580;2;1;2;580;2013/05/01 00:00:00.000;N;974,5;0,0;0,0;0,0
581;2;2;4;581;2013/05/01 00:00:00.000;N;1498,93;0,0;0,0;0,0
582;2;1;4;582;2013/05/01 00:00:00.000;N;896,52;0,0;0,0;0,0
583;3;2;2;583;2013/05/01 00:00:00.000;N;597,96;0,0;0,0;0,0
584;2;1;2;584;2013/05/01 00:00:00.000;N;994,0;0,0;0,0;0,0
585;1;3;3;585;2013/05/01 00:00:00.000;N;1161,0;0,0;0,0;0,0
586;1;2;2;586;2013/05/01 00:00:00.000;N;1624,97;0,0;0,0;0,0
587;3;3;4;587;2013/05/01 00:00:00.000;N;1108,0;0,0;0,0;0,0
588;1;1;5;588;2013/05/01 00:00:00.000;N;771,93;0,0;0,0;0,0
589;3;1;1;589;2013/05/01 00:00:00.000;N;403,56;0,0;0,0;0,0
590;2;2;3;590;2013/05/01 00:00:00.000;N;786,68;0,0;0,0;0,0
591;1;3;4;591;2013/05/01 00:00:00.000;N;835,28;0,0;0,0;0,0
592;2;2;5;592;2013/05/01 00:00:00.000;N;1609,86;0,0;0,0;0,0
593;1;2;3;593;2013/05/01 00:00:00.000;N;1086,26;0,0;0,0;0,0
594;1;3;1;594;2013/05/01 00:00:00.000;N;1340,18;0,0;0,0;0,0
595;1;2;3;595;2013/05/01 00:00:00.000;N;1622,5;0,0;0,0;0,0
596;1;1;6;596;2013/05/01 00:00:00.000;N;976,1;0,0;0,0;0,0
597;3;2;6;597;2013/05/01 00:00:00.000;N;1453,63;0,0;0,0;0,0
598;2;3;6;598;2013/05/01 00:00:00.000;N;492,0;0,0;0,0;0,0
599;2;1;4;599;2013/05/01 00:00:00.000;N;468,98;0,0;0,0;0,0
600;3;3;3;600;2013/05/01 00:00:00.000;N;1138,0;0,0;0,0;0,0
601;2;3;1;601;2013/05/01 00:00:00.000;N;1125,67;0,0;0,0;0,0
602;1;3;5;602;2013/05/01 00:00:00.000;N;901,1;0,0;0,0;0,0
603;1;2;4;603;2013/05/01 00:00:00.000;N;1088,2;0,0;0,0;0,0
604;1;1;1;604;2013/05/01 00:00:00.000;N;1029,88;0,0;0,0;0,0
605;1;1;5;605;2013/05/01 00:00:00.000;N;1806,8;0,0;0,0;0,0
606;3;3;2;606;2013/05/01 00:00:00.000;N;1772,45;0,0;0,0;0,0
607;1;2;5;607;2013/05/01 00:00:00.000;N;850,0;0,0;0,0;0,0
608;1;3;3;608;2013/08/09 00:00:00.000;N;1190,03;0,0;0,0;0,0
609;2;1;3;609;2013/08/09 00:00:00.000;N;733,95;0,0;0,0;0,0
610;3;2;2;610;2013/08/09 00:00:00.000;N;434,7;0,0;0,0;0,0
611;3;3;4;611;2013/08/09 00:00:00.000;N;279,85;0,0;0,0;0,0
612;1;3;2;612;2013/08/09 00:00:00.000;N;726,81;0,0;0,0;0,0
613;1;3;3;613;2013/08/09 00:00:00.000;N;816,8;0,0;0,0;0,0
614;2;1;2;614;2013/08/09 00:00:00.000;N;1377,9;0,0;0,0;0,0
615;3;3;4;615;2013/08/09 00:00:00.000;N;1169,7;0,0;0,0;0,0
616;1;1;6;616;2013/08/09 00:00:00.000;N;717,0;0,0;0,0;0,0
617;2;1;5;617;2013/08/09 00:00:00.000;N;362,0;0,0;0,0;0,0
618;2;1;3;618;2013/08/09 00:00:00.000;N;1251,4;0,0;0,0;0,0
619;1;2;6;619;2013/08/09 00:00:00.000;N;695,0;0,0;0,0;0,0
620;2;2;3;620;2013/08/09 00:00:00.000;N;1180,96;0,0;0,0;0,0
621;3;2;3;621;2013/08/09 00:00:00.000;N;625,6;0,0;0,0;0,0
622;1;1;5;622;2013/08/09 00:00:00.000;N;1088,79;0,0;0,0;0,0
623;2;3;4;623;2013/08/09 00:00:00.000;N;1624,4;0,0;0,0;0,0
624;2;1;4;624;2013/08/09 00:00:00.000;N;878,6;0,0;0,0;0,0
625;3;3;3;625;2013/08/09 00:00:00.000;N;1367,2;0,0;0,0;0,0
626;2;2;1;626;2013/08/09 00:00:00.000;N;1132,7;0,0;0,0;0,0
627;2;3;1;627;2013/08/09 00:00:00.000;N;661,22;0,0;0,0;0,0
628;3;1;5;628;2013/08/09 00:00:00.000;N;1347,1;0,0;0,0;0,0
629;1;1;2;629;2013/08/09 00:00:00.000;N;760,44;0,0;0,0;0,0
630;3;1;1;630;2013/08/09 00:00:00.000;N;763,58;0,0;0,0;0,0
631;2;3;5;631;2013/08/09 00:00:00.000;N;666,59;0,0;0,0;0,0
632;2;1;6;632;2013/08/09 00:00:00.000;N;1032,02;0,0;0,0;0,0
633;3;3;2;633;2013/08/09 00:00:00.000;N;1194,0;0,0;0,0;0,0
634;2;2;6;634;2013/08/09 00:00:00.000;N;559,76;0,0;0,0;0,0
635;2;1;3;635;2013/08/09 00:00:00.000;N;972,5;0,0;0,0;0,0
636;1;2;2;636;2013/08/09 00:00:00.000;N;1075,93;0,0;0,0;0,0
637;1;3;2;637;2013/08/09 00:00:00.000;N;838,6;0,0;0,0;0,0
638;1;2;5;638;2013/08/09 00:00:00.000;N;778,29;0,0;0,0;0,0
639;3;3;1;639;2013/08/09 00:00:00.000;N;1166,83;0,0;0,0;0,0
640;1;3;2;640;2013/08/09 00:00:00.000;N;1629,0;0,0;0,0;0,0
641;3;1;1;641;2013/08/09 00:00:00.000;N;1284,24;0,0;0,0;0,0
642;3;3;4;642;2013/08/09 00:00:00.000;N;1877,91;0,0;0,0;0,0
643;3;1;1;643;2013/08/09 00:00:00.000;N;1001,0;0,0;0,0;0,0
644;1;1;3;644;2013/08/09 00:00:00.000;N;1056,98;0,0;0,0;0,0
645;2;1;6;645;2013/08/09 00:00:00.000;N;828,91;0,0;0,0;0,0
646;3;2;4;646;2013/08/09 00:00:00.000;N;837,42;0,0;0,0;0,0
647;3;3;5;647;2013/08/09 00:00:00.000;N;1482,4;0,0;0,0;0,0
648;3;2;3;648;2013/08/09 00:00:00.000;N;1798,4;0,0;0,0;0,0
649;1;3;2;649;2013/08/09 00:00:00.000;N;1740,0;0,0;0,0;0,0
650;3;2;3;650;2013/08/09 00:00:00.000;N;1950,1;0,0;0,0;0,0
651;3;2;4;651;2013/08/09 00:00:00.000;N;933,68;0,0;0,0;0,0
652;3;3;1;652;2013/08/09 00:00:00.000;N;965,24;0,0;0,0;0,0
653;2;3;2;653;2013/08/09 00:00:00.000;N;729,52;0,0;0,0;0,0
654;3;1;5;654;2013/08/09 00:00:00.000;N;1259,0;0,0;0,0;0,0
655;1;3;4;655;2013/08/09 00:00:00.000;N;270,0;0,0;0,0;0,0
656;3;3;5;656;2013/08/09 00:00:00.000;N;1173,36;0,0;0,0;0,0
657;1;3;1;657;2013/08/09 00:00:00.000;N;576,92;0,0;0,0;0,0
658;2;1;1;658;2013/08/09 00:00:00.000;N;807,0;0,0;0,0;0,0
659;2;2;3;659;2013/08/09 00:00:00.000;N;1136,0;0,0;0,0;0,0
660;3;2;1;660;2013/08/09 00:00:00.000;N;746,9;0,0;0,0;0,0
661;3;2;6;661;2013/08/09 00:00:00.000;N;407,8;0,0;0,0;0,0
662;2;1;5;662;2013/08/09 00:00:00.000;N;1088,6;0,0;0,0;0,0
663;3;1;1;663;2013/08/09 00:00:00.000;N;980,67;0,0;0,0;0,0
664;3;3;3;664;2013/08/09 00:00:00.000;N;1134,82;0,0;0,0;0,0
665;2;1;1;665;2013/08/09 00:00:00.000;N;791,5;0,0;0,0;0,0
666;2;3;3;666;2013/08/09 00:00:00.000;N;1769,4;0,0;0,0;0,0
667;1;1;2;667;2013/08/09 00:00:00.000;N;651,6;0,0;0,0;0,0
668;3;1;2;668;2013/08/09 00:00:00.000;N;478,0;0,0;0,0;0,0
669;2;1;3;669;2013/08/09 00:00:00.000;N;737,3;0,0;0,0;0,0
670;1;2;1;670;2013/08/09 00:00:00.000;N;583,76;0,0;0,0;0,0
671;2;1;4;671;2013/08/09 00:00:00.000;N;1127,65;0,0;0,0;0,0
672;1;2;3;672;2013/08/09 00:00:00.000;N;1217,04;0,0;0,0;0,0
673;2;2;1;673;2013/08/09 00:00:00.000;N;575,46;0,0;0,0;0,0
674;1;2;5;674;2013/08/09 00:00:00.000;N;1108,18;0,0;0,0;0,0
675;2;2;4;675;2013/08/09 00:00:00.000;N;1596,4;0,0;0,0;0,0
676;2;1;6;676;2013/08/09 00:00:00.000;N;563,0;0,0;0,0;0,0
677;3;2;5;677;2013/08/09 00:00:00.000;N;1255,3;0,0;0,0;0,0
678;1;2;1;678;2013/08/09 00:00:00.000;N;1060,6;0,0;0,0;0,0
679;2;3;5;679;2013/08/09 00:00:00.000;N;731,78;0,0;0,0;0,0
680;3;3;3;680;2013/08/09 00:00:00.000;N;835,6;0,0;0,0;0,0
681;2;2;1;681;2013/08/09 00:00:00.000;N;968,28;0,0;0,0;0,0
682;1;2;6;682;2013/08/09 00:00:00.000;N;888,93;0,0;0,0;0,0
683;2;3;5;683;2013/08/09 00:00:00.000;N;577,5;0,0;0,0;0,0
684;1;3;5;684;2013/08/09 00:00:00.000;N;574,3;0,0;0,0;0,0
685;3;3;1;685;2013/08/09 00:00:00.000;N;990,17;0,0;0,0;0,0
686;3;2;4;686;2013/08/09 00:00:00.000;N;1289,93;0,0;0,0;0,0
687;1;2;2;687;2013/08/09 00:00:00.000;N;873,81;0,0;0,0;0,0
688;2;3;1;688;2013/08/09 00:00:00.000;N;977,9;0,0;0,0;0,0
689;1;3;4;689;2013/08/09 00:00:00.000;N;621,96;0,0;0,0;0,0
690;2;3;5;690;2013/08/09 00:00:00.000;N;750,0;0,0;0,0;0,0
691;3;3;3;691;2013/08/09 00:00:00.000;N;417,0;0,0;0,0;0,0
692;1;1;2;692;2013/08/09 00:00:00.000;N;1467,2;0,0;0,0;0,0
693;3;3;4;693;2013/08/09 00:00:00.000;N;1353,8;0,0;0,0;0,0
694;3;1;1;694;2013/08/09 00:00:00.000;N;1051,2;0,0;0,0;0,0
695;2;2;1;695;2013/08/09 00:00:00.000;N;934,97;0,0;0,0;0,0
696;2;1;3;696;2013/08/09 00:00:00.000;N;1168,6;0,0;0,0;0,0
697;2;1;1;697;2013/08/09 00:00:00.000;N;1414,91;0,0;0,0;0,0
698;1;1;2;698;2013/08/09 00:00:00.000;N;645,71;0,0;0,0;0,0
699;1;3;4;699;2013/08/09 00:00:00.000;N;1248,0;0,0;0,0;0,0
700;2;1;6;700;2013/08/09 00:00:00.000;N;845,33;0,0;0,0;0,0
701;2;2;5;701;2013/08/09 00:00:00.000;N;1486,29;0,0;0,0;0,0
702;3;1;4;702;2013/08/09 00:00:00.000;N;957,86;0,0;0,0;0,0
703;1;1;4;703;2013/08/09 00:00:00.000;N;751,0;0,0;0,0;0,0
704;3;3;4;704;2013/08/09 00:00:00.000;N;916,7;0,0;0,0;0,0
705;2;2;1;705;2013/08/09 00:00:00.000;N;916,46;0,0;0,0;0,0
706;3;2;4;706;2013/08/09 00:00:00.000;N;629,9;0,0;0,0;0,0
707;3;2;5;707;2013/08/09 00:00:00.000;N;1103,3;0,0;0,0;0,0
708;2;2;1;708;2013/11/17 00:00:00.000;N;1237,8;0,0;0,0;0,0
709;1;3;2;709;2013/11/17 00:00:00.000;N;1842,0;0,0;0,0;0,0
710;2;2;4;710;2013/11/17 00:00:00.000;N;1165,3;0,0;0,0;0,0
711;2;2;3;711;2013/11/17 00:00:00.000;N;1208,0;0,0;0,0;0,0
712;2;3;2;712;2013/11/17 00:00:00.000;N;1142,4;0,0;0,0;0,0
713;3;3;2;713;2013/11/17 00:00:00.000;N;846,78;0,0;0,0;0,0
714;3;3;2;714;2013/11/17 00:00:00.000;N;992,83;0,0;0,0;0,0
715;2;2;6;715;2013/11/17 00:00:00.000;N;829,99;0,0;0,0;0,0
716;2;3;5;716;2013/11/17 00:00:00.000;N;974,93;0,0;0,0;0,0
717;3;2;1;717;2013/11/17 00:00:00.000;N;1605,8;0,0;0,0;0,0
718;2;1;4;718;2013/11/17 00:00:00.000;N;228,0;0,0;0,0;0,0
719;1;1;6;719;2013/11/17 00:00:00.000;N;1210,15;0,0;0,0;0,0
720;1;3;4;720;2013/11/17 00:00:00.000;N;914,7;0,0;0,0;0,0
721;3;3;1;721;2013/11/17 00:00:00.000;N;989,89;0,0;0,0;0,0
722;2;1;3;722;2013/11/17 00:00:00.000;N;884,2;0,0;0,0;0,0
723;3;1;1;723;2013/11/17 00:00:00.000;N;1198,0;0,0;0,0;0,0
724;3;3;2;724;2013/11/17 00:00:00.000;N;1000,64;0,0;0,0;0,0
725;2;2;4;725;2013/11/17 00:00:00.000;N;930,97;0,0;0,0;0,0
726;2;1;2;726;2013/11/17 00:00:00.000;N;732,87;0,0;0,0;0,0
727;1;2;3;727;2013/11/17 00:00:00.000;N;651,88;0,0;0,0;0,0
728;3;1;4;728;2013/11/17 00:00:00.000;N;619,55;0,0;0,0;0,0
729;1;3;2;729;2013/11/17 00:00:00.000;N;907,76;0,0;0,0;0,0
730;3;1;5;730;2013/11/17 00:00:00.000;N;892,4;0,0;0,0;0,0
731;2;2;6;731;2013/11/17 00:00:00.000;N;407,17;0,0;0,0;0,0
732;3;3;5;732;2013/11/17 00:00:00.000;N;876,93;0,0;0,0;0,0
733;1;1;6;733;2013/11/17 00:00:00.000;N;1695,56;0,0;0,0;0,0
734;3;1;5;734;2013/11/17 00:00:00.000;N;847,51;0,0;0,0;0,0
735;3;1;2;735;2013/11/17 00:00:00.000;N;737,46;0,0;0,0;0,0
736;1;3;3;736;2013/11/17 00:00:00.000;N;1253,7;0,0;0,0;0,0
737;3;1;2;737;2013/11/17 00:00:00.000;N;1105,3;0,0;0,0;0,0
738;1;2;5;738;2013/11/17 00:00:00.000;N;490,0;0,0;0,0;0,0
739;2;1;3;739;2013/11/17 00:00:00.000;N;439,7;0,0;0,0;0,0
